match,PSW,win0,confidence0,date
18099,1.02,1,0.9495180640901839,2015-09-01
23232,3.31,0,0.949505624260221,2017-08-15
15045,2.76,0,0.949493088892528,2013-07-09
17283,1.02,1,0.9494623134817396,2015-05-27
14172,1.13,1,0.9494622342927114,2013-03-23
17017,1.12,1,0.9494237232208251,2015-04-30
15239,1.1,1,0.9494055143424444,2013-07-26
24059,2.18,0,0.9493999424151012,2018-01-16
20474,1.21,1,0.9493802727120263,2016-07-25
21226,1.27,1,0.9493668531520028,2016-11-14
24450,1.37,1,0.9493481867653983,2018-02-28
18116,3.74,0,0.9493357586860657,2015-09-01
19838,1.27,1,0.9493315238612039,2016-05-21
23787,1.13,1,0.9493226879835129,2017-10-26
23902,1.25,1,0.9493037100349154,2018-01-02
21094,2.3,0,0.9493027908887183,2016-10-21
21042,1.53,1,0.9492902812957762,2016-10-18
20157,1.01,1,0.9492811700275966,2016-06-27
17532,6.55,0,0.9492454026426588,2015-06-30
13612,1.04,1,0.9492267799377442,2013-01-15
14528,1.13,1,0.9492231206383022,2013-05-14
22803,1.08,1,0.9492100688389371,2017-07-04
22443,1.24,1,0.9491921578134809,2017-05-24
20229,1.39,1,0.9491874366998673,2016-07-02
19893,1.05,1,0.9491730988025667,2016-05-24
17202,1.54,1,0.9491525184114774,2015-05-21
19909,1.04,1,0.9490461621965682,2016-05-25
17833,2.9,0,0.9489662749426707,2015-08-03
16205,1.05,1,0.9489641904830933,2015-01-22
20475,1.13,1,0.9489466259309223,2016-07-25
17125,2.9,0,0.9489214870333672,2015-05-12
18542,1.29,1,0.9489117016962597,2015-10-30
20789,1.28,1,0.948904048374721,2016-09-03
13993,1.03,1,0.9488975186007362,2013-02-28
20520,1.13,1,0.9488681593963076,2016-07-29
24232,1.24,1,0.9488309819357735,2018-02-13
17232,1.01,1,0.9487974832739149,2015-05-25
19899,1.02,1,0.9487658260549818,2016-05-24
20234,31.3,0,0.9487622916698456,2016-07-02
23671,1.85,1,0.9487468652427198,2017-10-16
22899,1.35,1,0.948728377052716,2017-07-18
19785,2.93,0,0.9486883771419524,2016-05-15
20630,1.16,1,0.9485803331647601,2016-08-20
21345,4.65,0,0.948564452784402,2017-01-10
21391,1.04,1,0.9485158477510726,2017-01-16
21260,1.44,1,0.9484639365332469,2017-01-03
15482,3.01,0,0.9484434826033455,2013-08-24
15986,1.42,1,0.9484427511692045,2015-01-05
19959,1.23,1,0.9484207440274102,2016-06-01
21975,2.28,0,0.9483828181028365,2017-03-24
13798,1.2,1,0.9483393941606794,2013-02-13
18155,1.01,1,0.9483381089993886,2015-09-04
18667,1.4,1,0.9483260552088418,2016-01-06
18865,1.28,1,0.948316399710519,2016-01-24
14145,1.34,1,0.9483109332833972,2013-03-21
13985,1.15,1,0.9483026104313986,2013-02-27
19369,13.09,0,0.9482801467180252,2016-03-26
15638,1.06,1,0.948256846836635,2013-09-18
22671,1.06,1,0.9482438315664019,2017-06-20
19489,1.26,1,0.9482396793365478,2016-04-12
15733,2.8,0,0.9481397420167923,2013-10-08
20606,1.75,1,0.948123948648572,2016-08-17
20786,1.01,1,0.9481225131239209,2016-09-03
22217,1.29,1,0.9481111890077593,2017-04-29
22426,1.43,1,0.9481099783182143,2017-05-22
14378,1.2,1,0.9481013366154262,2013-04-25
19926,1.01,1,0.9480825312648501,2016-05-26
14170,1.13,1,0.947999244758061,2013-03-23
20555,1.05,1,0.9479900658130648,2016-08-10
23257,2.65,0,0.9479690381884576,2017-08-17
22549,1.11,1,0.9479485607998713,2017-06-01
18613,1.01,1,0.9479211332116809,2016-01-04
23193,1.43,1,0.9478467652201653,2017-08-09
15598,1.01,1,0.947827753339495,2013-09-03
16371,1.45,1,0.9478076534611838,2015-02-11
19135,1.02,1,0.9477919144289835,2016-02-22
20999,1.24,1,0.9477910927363805,2016-10-11
13916,1.33,1,0.9477399837970734,2013-02-22
14661,1.01,1,0.9477028799057007,2013-05-27
21423,1.19,1,0.947695078253746,2017-01-17
20142,1.01,1,0.9476623734406061,2016-06-27
15696,1.31,1,0.9475977431876321,2013-09-25
21380,1.38,1,0.9475874710083004,2017-01-16
22152,1.22,1,0.9475351306370327,2017-04-24
22834,1.38,1,0.947522540943963,2017-07-05
18311,1.22,1,0.9475142710549491,2015-10-06
18794,1.14,1,0.9474671867915561,2016-01-19
23601,1.26,1,0.9474529230594636,2017-10-06
15517,2.69,0,0.9474506829679012,2013-08-27
16800,2.29,0,0.9474403021335602,2015-04-07
23329,1.28,1,0.9474321692330497,2017-08-28
18148,1.01,1,0.9474260943276541,2015-09-03
19419,1.02,1,0.9474127338613784,2016-04-05
21870,1.47,1,0.9473622640967369,2017-03-10
23188,1.03,1,0.9473437198570797,2017-08-09
20477,6.02,0,0.9473248153924941,2016-07-25
15168,6.73,0,0.9473022695098603,2013-07-20
18161,1.32,1,0.9472854852676392,2015-09-05
19771,2.8,0,0.9472806960770062,2016-05-12
22926,1.19,1,0.9472759759426116,2017-07-19
13593,1.03,1,0.9472447459186827,2013-01-15
22277,1.38,1,0.9472234051568166,2017-05-04
19768,1.07,1,0.9472068743194854,2016-05-11
20923,1.6,1,0.9471532481057304,2016-10-03
14693,1.53,1,0.9471487544264112,2013-05-29
22691,1.14,1,0.9471443111555917,2017-06-22
21145,3.14,0,0.9471395746299199,2016-10-26
15009,1.22,1,0.9471321189403533,2013-07-05
23805,1.14,1,0.9471160636629375,2017-10-28
14446,2.74,0,0.9471009421348571,2013-05-03
19921,1.16,1,0.9470716878346034,2016-05-26
21397,1.22,1,0.9470708491121019,2017-01-16
19934,3.9,0,0.9470666927950724,2016-05-26
17416,2.97,0,0.9470241083417621,2015-06-16
23001,3.19,0,0.9470083713531493,2017-07-25
19567,1.6,1,0.9469978877476285,2016-04-21
15928,1.91,1,0.9469009619951249,2013-10-28
19910,1.01,1,0.9468618074485233,2016-05-25
16341,1.05,1,0.9468382090330124,2015-02-10
21664,1.42,1,0.9468349443163191,2017-02-18
13457,2.22,0,0.9468181778490544,2013-01-02
16879,2.55,0,0.946804599761963,2015-04-16
18466,1.66,1,0.9467941027028218,2015-10-22
14760,1.38,1,0.9467936141150337,2013-06-10
20292,1.35,1,0.9467904733760016,2016-07-12
17911,1.28,1,0.9467837197440011,2015-08-11
16971,2.67,0,0.9467498637735843,2015-04-27
22771,1.15,1,0.9467360164437976,2017-07-03
18434,2.14,0,0.9467164759635927,2015-10-20
15133,1.13,1,0.9466869821718761,2013-07-17
14388,1.01,1,0.9466711518594196,2013-04-26
15431,1.17,1,0.9466587133066995,2013-08-16
16722,1.1,1,0.9466247388294764,2015-03-27
17243,1.91,1,0.9466080277562142,2015-05-25
18595,1.18,1,0.9465840058667319,2015-11-07
19328,1.12,1,0.9465829181671144,2016-03-23
22199,4.48,0,0.9465802514127323,2017-04-27
21286,1.02,1,0.9465647322790963,2017-01-04
22367,1.19,1,0.9465214276313781,2017-05-15
17622,1.03,1,0.946499183177948,2015-07-08
19945,1.01,1,0.946496217250824,2016-05-28
24476,1.65,1,0.9464768953621386,2018-03-03
23339,1.06,1,0.9464311618464335,2017-08-28
15563,1.07,1,0.9464086144311087,2013-08-30
23874,1.26,1,0.9463848996162415,2018-01-01
22544,22.73,0,0.9463757325921741,2017-05-31
20077,4.74,0,0.9463538224356515,2016-06-18
20401,1.24,1,0.9463074493408203,2016-07-20
22230,2.24,0,0.9462216082641058,2017-05-01
21472,1.07,1,0.9462100311688014,2017-01-19
15647,1.21,1,0.9461799582413264,2013-09-19
24351,1.41,1,0.9461773294636181,2018-02-21
19361,1.39,1,0.9461410313418932,2016-03-25
15484,1.29,1,0.9460867084775652,2013-08-26
23654,1.57,1,0.9460505781074365,2017-10-12
15584,8.04,0,0.9460461345740728,2013-08-31
17068,1.29,1,0.9459590271541052,2015-05-05
19758,6.66,0,0.9459425502164024,2016-05-10
23018,2.78,0,0.9459333081046739,2017-07-26
14121,1.5,1,0.9458343386650085,2013-03-17
19701,1.26,1,0.9458271503448487,2016-05-03
13961,1.02,1,0.9458180962290085,2013-02-26
17927,1.64,1,0.9458004078865052,2015-08-12
16018,1.74,1,0.9457854691147803,2015-01-06
20224,1.08,1,0.945784467969622,2016-07-01
20678,2.24,0,0.945699329674244,2016-08-26
21250,2.62,0,0.9456586182117462,2017-01-02
21770,1.37,1,0.9456461805601913,2017-02-28
23831,1.64,1,0.9454639984880175,2017-11-01
22660,3.34,0,0.9454541327272141,2017-06-20
21470,27.22,0,0.9454414409399032,2017-01-19
20382,2.63,0,0.9454289475679397,2016-07-19
18067,1.01,1,0.9454167500564029,2015-08-31
17562,1.09,1,0.9454007143633707,2015-06-30
14685,1.32,1,0.9453997053418842,2013-05-29
14224,2.43,0,0.9453876929283143,2013-04-09
18689,3.2,0,0.9453863510063716,2016-01-08
13573,1.85,1,0.945361150801182,2013-01-14
14900,1.28,1,0.9453420257568359,2013-06-24
19146,3.67,0,0.9452963784762792,2016-02-23
16940,1.22,1,0.9452873340674808,2015-04-23
16652,1.88,1,0.9452027700628554,2015-03-16
20829,2.53,0,0.9452024258176487,2016-09-21
18566,3.33,0,0.9451973086595533,2015-11-03
19424,1.99,0,0.9451801960666977,2016-04-05
23801,1.03,1,0.9451708889007567,2017-10-27
15560,1.19,1,0.9451612728834152,2013-08-30
23957,1.23,1,0.9451539897067207,2018-01-07
13660,1.12,1,0.9451271629333496,2013-01-19
22528,1.15,1,0.9450554903064453,2017-05-30
23674,1.26,1,0.945027208328247,2017-10-17
19291,1.2,1,0.9450258595602853,2016-03-15
20286,6.22,0,0.9450200131961278,2016-07-12
22870,1.04,1,0.9449992745263237,2017-07-08
13893,1.15,1,0.9449831945555551,2013-02-21
20397,3.97,0,0.9449788335391455,2016-07-20
22886,5.57,0,0.944973674416542,2017-07-12
17160,1.22,1,0.9449442313398633,2015-05-18
22756,1.38,1,0.9448780146666934,2017-06-29
24353,1.2,1,0.9448575087956019,2018-02-21
16896,3.0,0,0.9448130975450788,2015-04-20
15950,1.16,1,0.9447974300384521,2013-10-30
23280,2.15,0,0.9447458509604137,2017-08-21
22116,1.34,1,0.9447180168969292,2017-04-18
19812,1.29,1,0.9447022712230684,2016-05-17
16882,1.4,1,0.9446971178054808,2015-04-16
15398,2.14,0,0.9446705839889391,2013-08-13
16868,1.16,1,0.9446606584957667,2015-04-15
17969,1.34,1,0.9446516333307539,2015-08-18
16609,1.44,1,0.9446009547369821,2015-03-13
13621,1.21,1,0.9445807952540262,2013-01-16
21387,1.08,1,0.9445758829798018,2017-01-16
13702,1.2,1,0.944551910672869,2013-02-05
17269,1.21,1,0.9445511532681329,2015-05-26
17138,1.01,1,0.9445321696996689,2015-05-13
23184,1.15,1,0.9444952594382422,2017-08-09
22732,1.2,1,0.9444825921739851,2017-06-28
13609,1.35,1,0.9444695157664162,2013-01-15
17864,1.09,1,0.9443947890826634,2015-08-05
13652,1.06,1,0.9443711117335728,2013-01-18
15379,1.22,1,0.9443367167881558,2013-08-11
23229,1.46,1,0.9443337253332139,2017-08-15
17505,1.08,1,0.9443276422364371,2015-06-29
20629,1.22,1,0.9442746678420476,2016-08-19
19917,1.27,1,0.9442725575821741,2016-05-25
19497,6.02,0,0.9442531603574752,2016-04-13
14495,1.5,1,0.9441871717572212,2013-05-09
23884,1.28,1,0.9441818673270089,2018-01-01
17300,1.57,1,0.9441461849212646,2015-05-28
20972,2.66,0,0.9440845347940923,2016-10-08
17267,1.01,1,0.9440600672789982,2015-05-26
18355,1.04,1,0.9440347548893521,2015-10-12
23826,1.34,1,0.9440087464877538,2017-10-31
22340,1.18,1,0.9439938146727425,2017-05-10
23450,5.14,0,0.9439913443156651,2017-09-19
15754,1.01,1,0.9438714929137911,2013-10-09
19549,1.08,1,0.9438455343246461,2016-04-19
23500,1.33,1,0.9438424009084702,2017-09-25
24116,2.61,0,0.9438410462439062,2018-01-20
13507,2.24,0,0.943758172094822,2013-01-07
13848,1.27,1,0.9437521994113922,2013-02-18
17070,1.17,1,0.9437511305298122,2015-05-05
14205,1.06,1,0.9437232364927021,2013-03-26
18719,1.11,1,0.9436838977677482,2016-01-12
19289,1.01,1,0.9436649701425006,2016-03-14
18035,1.38,1,0.9436559138979229,2015-08-25
15829,2.33,0,0.9436434268951418,2013-10-17
16433,1.15,1,0.9436417720147541,2015-02-17
20228,1.02,1,0.9436254445144109,2016-07-02
21254,1.42,1,0.9436233630350658,2017-01-02
17164,1.13,1,0.943622640286173,2015-05-18
16697,1.17,1,0.9435947094644818,2015-03-25
18680,1.1,1,0.9435805414404188,2016-01-08
17413,1.13,1,0.9435631192581994,2015-06-16
22234,1.1,1,0.9435120820999147,2017-05-01
23364,1.04,1,0.9434845774514337,2017-08-30
21440,1.31,1,0.9434605639321464,2017-01-17
23667,1.41,1,0.9434593383967874,2017-10-16
22709,1.71,1,0.9434260325431824,2017-06-25
14643,1.92,1,0.9433067893981932,2013-05-27
22408,1.46,1,0.9432886973449163,2017-05-20
23437,5.26,0,0.9432867479324342,2017-09-07
15553,1.31,1,0.9432729215281351,2013-08-29
13625,1.01,1,0.943246910742351,2013-01-16
18802,2.56,0,0.943224319914977,2016-01-19
23049,3.22,0,0.9432212038338182,2017-07-29
18499,3.14,0,0.9431673635755267,2015-10-27
18819,1.0,1,0.9431559273174831,2016-01-20
19725,1.03,1,0.943155705843653,2016-05-06
19022,1.31,1,0.9431521575450897,2016-02-12
16351,1.81,1,0.9431489620208741,2015-02-10
22776,1.13,1,0.9431232640572956,2017-07-03
23975,1.4,1,0.943115496635437,2018-01-09
13885,2.62,0,0.9431068766117097,2013-02-20
20025,1.07,1,0.9430627925906864,2016-06-13
16194,1.03,1,0.9430555040495735,2015-01-21
16412,1.17,1,0.9430370590516498,2015-02-15
22735,1.34,1,0.9430210827078138,2017-06-28
23733,3.76,0,0.9430012226104737,2017-10-20
15848,1.51,1,0.9429703338940939,2013-10-18
19920,1.14,1,0.9429405406543186,2016-05-26
23361,5.54,0,0.9428967261314393,2017-08-30
17467,1.36,1,0.9428712783540999,2015-06-23
24083,2.45,0,0.9428695681265422,2018-01-17
17873,2.11,0,0.9428456773757935,2015-08-06
20994,1.34,1,0.9428455793006082,2016-10-11
17317,1.09,1,0.9428118921177727,2015-05-30
13890,2.11,0,0.9427394355088472,2013-02-20
19429,2.7,0,0.9427299754960197,2016-04-05
17597,1.03,1,0.9427140198435102,2015-07-03
19035,1.23,1,0.9426945031540734,2016-02-13
20981,5.47,0,0.942638930593218,2016-10-09
22919,1.24,1,0.9426114334378922,2017-07-18
21839,1.51,1,0.942603256603082,2017-03-03
18644,2.14,0,0.9426013518571853,2016-01-05
21336,1.17,1,0.94259580041681,2017-01-09
20507,1.17,1,0.9425847022022519,2016-07-27
17122,1.52,1,0.9425756154060363,2015-05-12
15520,1.02,1,0.9424760040215084,2013-08-27
23534,2.17,0,0.9424656016826628,2017-09-28
14546,1.05,1,0.9424505263566971,2013-05-15
15748,1.18,1,0.9423733111790248,2013-10-09
20869,1.68,1,0.9423392915725708,2016-09-27
21393,1.01,1,0.9422672304936818,2017-01-16
19950,22.73,0,0.9422627390282494,2016-05-28
15962,1.2,1,0.9422623974936348,2013-11-01
23670,2.24,0,0.942257984161377,2017-10-16
18853,2.47,0,0.9422407997931753,2016-01-22
20155,1.25,1,0.9422270315034049,2016-06-27
17096,1.21,1,0.9421865944351469,2015-05-08
15542,3.21,0,0.9421611726284026,2013-08-29
13788,2.2,0,0.9421279327074686,2013-02-13
23912,4.83,0,0.9420781683921814,2018-01-03
17119,2.9,0,0.9420751833915711,2015-05-12
21457,1.03,1,0.9420672380924225,2017-01-18
18709,2.97,0,0.94204728943961,2016-01-12
21388,1.07,1,0.9420281843628201,2017-01-16
13855,4.07,0,0.9419981711251396,2013-02-19
20149,1.04,1,0.9419800465447563,2016-06-27
19517,1.24,1,0.9419161326544625,2016-04-15
23695,2.8,0,0.9418944099119732,2017-10-18
13617,1.05,1,0.9418316870927812,2013-01-16
15879,7.44,0,0.9418290136541637,2013-10-22
16221,23.5,0,0.9418151174272812,2015-01-23
16020,4.06,0,0.9417525809151785,2015-01-06
24293,1.38,1,0.9417515950543539,2018-02-17
22320,1.62,1,0.9417356403172017,2017-05-09
14501,1.02,1,0.94167601449149,2013-05-09
22415,1.19,1,0.9416638392210006,2017-05-22
19409,1.09,1,0.9416456695965358,2016-04-01
22540,1.17,1,0.9416107790810722,2017-05-31
19018,1.45,1,0.9416055524349212,2016-02-11
21546,1.39,1,0.9416013056891305,2017-02-09
22203,1.52,1,0.9415986909185137,2017-04-27
19911,1.32,1,0.9415861650875635,2016-05-25
15651,2.97,0,0.9415676110982893,2013-09-19
14780,1.1,1,0.9415431712354932,2013-06-11
19172,1.01,1,0.9415308040380479,2016-02-24
16603,1.87,1,0.9415075346082451,2015-03-12
15533,1.46,1,0.9414866171564374,2013-08-28
20338,1.11,1,0.9414665633440019,2016-07-16
16814,2.35,0,0.9414166201353072,2015-04-09
14854,2.75,0,0.9414050025599343,2013-06-18
18941,1.32,1,0.9414032721519471,2016-02-05
19023,2.74,0,0.9413682353496551,2016-02-12
23562,1.24,1,0.9413356348446437,2017-10-03
17103,1.1,1,0.9413215424333299,2015-05-10
21080,1.11,1,0.9413071716683252,2016-10-20
19259,1.28,1,0.9413062177385604,2016-03-12
17641,1.39,1,0.9413047957420348,2015-07-14
16363,1.58,1,0.9412566407918931,2015-02-11
17226,1.1,1,0.941176381281444,2015-05-25
19732,1.45,1,0.9411736175417901,2016-05-08
18406,1.08,1,0.9411734747886659,2015-10-18
17579,1.19,1,0.9411618101596833,2015-07-01
15402,1.4,1,0.9411574721336365,2013-08-13
22434,1.51,1,0.9411546190977095,2017-05-23
20079,1.18,1,0.9411300362859453,2016-06-18
23798,2.46,0,0.9411103461469922,2017-10-27
14198,1.07,1,0.9410766228607723,2013-03-25
19721,2.9,0,0.9410753524303436,2016-05-05
14087,1.01,1,0.94107486980302,2013-03-11
16817,2.16,0,0.9410419519458497,2015-04-09
17515,1.03,1,0.941035777926445,2015-06-29
19347,1.27,1,0.9410318548338755,2016-03-24
16689,1.34,1,0.9409884311471668,2015-03-25
14152,1.22,1,0.9409883175577435,2013-03-21
24331,1.31,1,0.9409879497119361,2018-02-20
20888,1.09,1,0.9409350472688675,2016-09-28
23768,1.38,1,0.9409349380220683,2017-10-24
19049,1.12,1,0.9409098911285402,2016-02-15
23605,1.87,1,0.9408277358859779,2017-10-07
16033,1.42,1,0.940799160514559,2015-01-07
20148,1.04,1,0.9407894536427089,2016-06-27
20714,1.47,1,0.9407788774371147,2016-08-30
14009,1.53,1,0.9407682931423187,2013-02-28
24265,2.35,0,0.9407577954729399,2018-02-14
21227,1.29,1,0.9407521577392305,2016-11-15
17708,1.12,1,0.9407041931152343,2015-07-23
23238,6.12,0,0.9407039635522025,2017-08-16
14940,1.05,1,0.9406959593296051,2013-06-25
23734,1.47,1,0.9406288155913353,2017-10-20
20833,1.23,1,0.9406167820521764,2016-09-21
15980,1.19,1,0.9405574095249175,2013-11-10
24446,1.4,1,0.9405094623565674,2018-02-28
13997,1.03,1,0.9405013361998966,2013-02-28
19268,1.09,1,0.9404733307021005,2016-03-13
18297,11.81,0,0.9404608263288227,2015-10-05
13840,1.25,1,0.9404310903378895,2013-02-16
17176,1.43,1,0.9404118874243326,2015-05-19
13908,1.25,1,0.94040647149086,2013-02-21
14013,1.36,1,0.9403722081865583,2013-03-01
19767,1.01,1,0.9403656798601151,2016-05-11
18060,2.88,0,0.9403253936767578,2015-08-31
20064,1.04,1,0.9403156021663122,2016-06-16
21110,1.34,1,0.9403104014056071,2016-10-22
20546,1.33,1,0.940295175909996,2016-08-05
24221,1.17,1,0.9402766023363386,2018-02-12
14099,1.02,1,0.9402724696908679,2013-03-12
21697,1.2,1,0.9402573823928834,2017-02-21
18111,1.03,1,0.9402369350194929,2015-09-01
14264,1.5,1,0.940234100818634,2013-04-13
23613,1.61,1,0.9402160432934761,2017-10-08
14939,1.01,1,0.9401449411255972,2013-06-25
23400,3.24,0,0.9401301145553589,2017-08-31
21507,1.2,1,0.9400897571018764,2017-02-06
20023,6.65,0,0.9400740316935947,2016-06-13
23472,1.08,1,0.9400208759307862,2017-09-21
24398,1.14,1,0.9400179055758884,2018-02-26
23599,1.84,1,0.9400083577632905,2017-10-06
15263,2.55,0,0.939966033026576,2013-07-29
18909,6.16,0,0.9399446027619499,2016-02-03
22853,6.87,0,0.9399308431148529,2017-07-06
15492,15.0,0,0.9398819460187641,2013-08-26
22363,2.91,0,0.9398311150074006,2017-05-15
16444,6.85,0,0.9398286125489642,2015-02-17
17322,1.12,1,0.9398285007476808,2015-05-31
15989,2.67,0,0.9397917911410332,2015-01-05
15861,1.03,1,0.9397704989569527,2013-10-21
20310,2.5,0,0.9397552410761515,2016-07-13
17711,1.4,1,0.9397415935993194,2015-07-23
15364,6.16,0,0.9397312854869024,2013-08-08
19850,1.17,1,0.9397298409257615,2016-05-23
13595,1.05,1,0.9396719723939896,2013-01-15
24090,1.02,1,0.9396224136011941,2018-01-18
17186,2.16,0,0.9395984048644701,2015-05-20
17728,3.67,0,0.9395789270741598,2015-07-25
14997,1.25,1,0.9395553810255868,2013-07-01
14621,1.01,1,0.9395356929302217,2013-05-26
18754,1.01,1,0.9395253212111336,2016-01-18
19961,1.12,1,0.939474048614502,2016-06-01
14590,1.06,1,0.9394663044384547,2013-05-22
14705,1.35,1,0.9394616399492539,2013-05-31
17038,1.13,1,0.9393945112398693,2015-05-02
21757,1.29,1,0.9393917431150165,2017-02-26
20147,1.12,1,0.9393507289886476,2016-06-27
15201,1.07,1,0.9393415430613926,2013-07-23
18169,1.91,0,0.9393393543958665,2015-09-06
13432,1.65,1,0.9392881236970424,2013-01-01
13538,2.22,0,0.9392431951761246,2013-01-09
20792,8.37,0,0.9392216208151408,2016-09-04
23618,1.16,1,0.9392151716777256,2017-10-09
14488,1.02,1,0.9392063815253122,2013-05-08
23740,3.67,0,0.9391878596373969,2017-10-21
18676,1.03,1,0.9391471341678075,2016-01-07
20619,1.17,1,0.9390848892075674,2016-08-18
23186,2.38,0,0.9390592651707783,2017-08-09
21221,1.25,1,0.9390510618686676,2016-11-05
20163,1.24,1,0.939017265183585,2016-06-28
18083,1.34,1,0.9389648163318634,2015-08-31
22763,1.59,1,0.9389330935478212,2017-07-03
17933,2.97,0,0.9389046391844749,2015-08-12
16920,1.37,1,0.9388550870759146,2015-04-21
16265,1.57,1,0.9387959025161606,2015-02-03
18006,1.07,1,0.9387956941979272,2015-08-22
19061,1.02,1,0.9387454988275257,2016-02-16
17501,1.21,1,0.938727188195501,2015-06-29
20126,2.73,0,0.9386894683837891,2016-06-24
18096,1.1,1,0.9386807109628406,2015-09-01
22309,1.5,1,0.9386574998497963,2017-05-08
23870,1.37,1,0.9386212408542632,2017-11-19
15315,2.93,0,0.938584687113762,2013-08-02
21412,1.13,1,0.938562871813774,2017-01-17
23825,1.48,1,0.9385394583429607,2017-10-31
22530,2.37,0,0.9385167369246482,2017-05-31
14721,1.05,1,0.9384863823652267,2013-05-31
24167,1.59,1,0.9383620580434799,2018-02-07
15509,1.13,1,0.938358695251601,2013-08-27
22970,1.8,1,0.9383350968360901,2017-07-23
16329,1.16,1,0.9383242058753967,2015-02-09
18753,3.39,0,0.938306354539735,2016-01-18
23675,3.9,0,0.9382882875204087,2017-10-17
14929,1.48,1,0.9382479333877565,2013-06-25
16701,1.53,1,0.9382377939564842,2015-03-25
16893,1.36,1,0.9382260949271066,2015-04-20
19870,1.01,1,0.9382234984636307,2016-05-24
13767,3.1,0,0.9381937085092068,2013-02-11
17265,1.15,1,0.938125380022185,2015-05-26
22130,1.16,1,0.9380143536840165,2017-04-19
13532,1.07,1,0.9379852255753109,2013-01-09
21801,1.79,1,0.9379620430866878,2017-03-01
18039,2.89,0,0.9379120248556136,2015-08-26
17981,1.05,1,0.9378589510917664,2015-08-19
17036,2.86,0,0.9378187591334183,2015-05-02
17074,1.17,1,0.937806253348078,2015-05-06
17523,1.13,1,0.9377360144683292,2015-06-29
13746,1.06,1,0.9377027443477086,2013-02-08
14269,1.62,1,0.937678092420101,2013-04-14
23005,2.55,0,0.9376309840381145,2017-07-26
24288,1.5,1,0.9375972683940615,2018-02-16
20244,1.19,1,0.9375838512182236,2016-07-04
16191,1.03,1,0.9375810305561337,2015-01-21
13686,1.57,1,0.9375808556165015,2013-02-05
13926,1.12,1,0.9375714492797851,2013-02-23
23538,1.78,1,0.9375501943131287,2017-09-29
24052,1.02,1,0.9374809353692192,2018-01-16
23894,1.13,1,0.9374174817119326,2018-01-02
15842,5.05,0,0.9373544079916817,2013-10-18
20008,1.17,1,0.937330464720726,2016-06-10
16079,1.59,1,0.9373185919225216,2015-01-13
14560,1.17,1,0.937291680744716,2013-05-17
23342,1.77,1,0.9372729331254959,2017-08-28
22190,1.01,1,0.9371885625805174,2017-04-26
20743,1.02,1,0.9371352016925812,2016-08-31
20422,2.69,0,0.9370585278868674,2016-07-21
19882,1.02,1,0.9370078672681537,2016-05-24
17818,1.11,1,0.9369831242731641,2015-08-01
23865,2.84,0,0.936956723332405,2017-11-16
16272,1.08,1,0.9369500255584718,2015-02-03
13753,1.27,1,0.9369458228349686,2013-02-09
14839,3.4,0,0.9367855133329118,2013-06-17
16750,6.8,0,0.9366955144064766,2015-03-29
14568,1.41,1,0.9365904077887536,2013-05-19
19953,1.12,1,0.9365903091430665,2016-05-29
24195,1.71,1,0.936544617176056,2018-02-08
20842,1.79,1,0.9365435865521432,2016-09-22
15971,2.06,0,0.9365291694800061,2013-11-06
16059,1.44,1,0.9364792810167585,2015-01-09
17314,1.01,1,0.936464219263622,2015-05-30
14885,34.0,0,0.9364414204018457,2013-06-24
13837,1.33,1,0.936417909860611,2013-02-16
17959,2.8,0,0.9364022761583328,2015-08-17
23899,1.36,1,0.9363539259774346,2018-01-02
13990,1.01,1,0.9363445230892725,2013-02-27
14728,1.01,1,0.9363249062640328,2013-06-01
17102,6.16,0,0.9363170511381967,2015-05-10
24099,1.2,1,0.9362903288432529,2018-01-18
17418,1.38,1,0.9362659603357315,2015-06-16
24278,1.05,1,0.9362399876117706,2018-02-15
14374,1.64,1,0.9361175008614858,2013-04-25
16454,1.43,1,0.9360846829414367,2015-02-18
13543,1.86,1,0.9360287359356881,2013-01-10
18767,1.01,1,0.9359373428140367,2016-01-18
21958,1.39,1,0.9359321300685404,2017-03-22
17280,1.14,1,0.9359138361045292,2015-05-27
16519,3.9,0,0.9358955332211087,2015-02-24
20349,1.05,1,0.9358864903450012,2016-07-18
22817,1.5,1,0.9358168180499759,2017-07-04
15347,1.26,1,0.9357892513275148,2013-08-06
18652,1.06,1,0.9357867196628027,2016-01-06
22225,1.18,1,0.9357792961597441,2017-05-01
24381,1.22,1,0.935777016367231,2018-02-24
15421,3.62,0,0.9357759976387026,2013-08-15
23784,1.17,1,0.9357104043449673,2017-10-26
15423,1.72,1,0.9357067188620567,2013-08-15
22494,1.02,1,0.9356834971904755,2017-05-29
20468,1.49,1,0.9356486019066402,2016-07-24
13758,1.12,1,0.9356402015686035,2013-02-10
16388,1.1,1,0.9356317460536958,2015-02-12
23483,3.64,0,0.9356223843778884,2017-09-22
23650,4.85,0,0.9355904020581927,2017-10-11
21437,1.04,1,0.9355369274956841,2017-01-17
13964,1.22,1,0.9355187336036136,2013-02-26
19769,1.22,1,0.9354915995257241,2016-05-11
16955,1.28,1,0.9354792131696428,2015-04-24
18780,1.29,1,0.9354708917651858,2016-01-18
16522,1.74,1,0.9353989720344544,2015-02-24
21756,3.06,0,0.9353753910745893,2017-02-26
17878,1.49,1,0.9353585856159529,2015-08-06
16752,4.47,0,0.9353570616245271,2015-03-29
23202,2.86,0,0.9353356579371861,2017-08-10
